year,co2,ch4,n2o,other_wmghg,o3,h2o_stratospheric,contrails,aerosol-radiation_interactions,aerosol-cloud_interactions,bc_on_snow,land_use,volcanic,solar,total_anthropogenic,total_natural,total
2300,4.586575679,0.159515881,0.321381208,0.047311969,-0.019263184,0.014661845,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.93613159,0,4.93613159
2301,4.583904747,0.159506063,0.321163587,0.047019692,-0.019240804,0.014660942,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.932962419,0,4.932962419
2302,4.58124237,0.159496245,0.32094592,0.04673343,-0.019234375,0.01466004,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.929791822,0,4.929791822
2303,4.578598378,0.159486417,0.320731302,0.04645309,-0.019239336,0.014659136,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.926637179,0,4.926637179
2304,4.575953396,0.159476575,0.320519753,0.046178301,-0.019252905,0.014658232,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.923481544,0,4.923481544
2305,4.573326776,0.159466736,0.320308138,0.04590908,-0.019273418,0.014657327,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.920342831,0,4.920342831
2306,4.57070881,0.159456887,0.32009958,0.045645228,-0.019298594,0.014656422,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.917216525,0,4.917216525
2307,4.568089872,0.159447026,0.31989099,0.045386563,-0.019327854,0.014655516,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.914090305,0,4.914090305
2308,4.565489535,0.159437158,0.319685454,0.04513297,-0.019359541,0.014654609,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.910988376,0,4.910988376
2309,4.562897635,0.159427271,0.319482993,0.044884467,-0.019392896,0.0146537,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.907901363,0,4.907901363
2310,4.560314626,0.159422765,0.31928033,0.044640732,-0.019426472,0.014653286,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.90483346,0,4.90483346
2311,4.557750213,0.159412884,0.319077747,0.044401642,-0.019463214,0.014652378,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.901779842,0,4.901779842
2312,4.555184673,0.159402992,0.318878237,0.044167142,-0.01950042,0.014651468,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.898732284,0,4.898732284
2313,4.552628004,0.159393084,0.318681804,0.043937084,-0.019537786,0.014650558,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.895700941,0,4.895700941
2314,4.550080067,0.159388549,0.318485218,0.043711451,-0.019574162,0.014650141,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.892689457,0,4.892689457
2315,4.547540921,0.159378649,0.318288678,0.043490047,-0.019612843,0.014649231,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.889682875,0,4.889682875
2316,4.545010629,0.159368712,0.318098338,0.04327269,-0.01965054,0.014648318,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.88669634,0,4.88669634
2317,4.542489145,0.159364162,0.317904726,0.043059333,-0.019687604,0.014647899,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.883725854,0,4.883725854
2318,4.539976534,0.159354233,0.317714288,0.042849883,-0.019726064,0.014646987,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.880764053,0,4.880764053
2319,4.537472705,0.159344277,0.317526916,0.042644238,-0.019764068,0.014646072,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.877818332,0,4.877818332
2320,4.534967886,0.159339706,0.31733943,0.042442315,-0.019800555,0.014645652,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.874882626,0,4.874882626
2321,4.532481844,0.159329751,0.317155069,0.042244089,-0.0198383,0.014644737,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.871965381,0,4.871965381
2322,4.530004561,0.159319787,0.316970692,0.042049407,-0.019876248,0.014643821,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.869060212,0,4.869060212
2323,4.527526407,0.159315205,0.316786186,0.041858091,-0.01991256,0.0146434,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.866164921,0,4.866164921
2324,4.52505708,0.159305215,0.316607973,0.041670167,-0.019949405,0.014642481,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.863281704,0,4.863281704
2325,4.522596779,0.159295235,0.316426623,0.041485507,-0.019987086,0.014641564,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.860406815,0,4.860406815
2326,4.520145222,0.159285248,0.316248334,0.041304219,-0.020024089,0.014640646,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.857547771,0,4.857547771
2327,4.517702568,0.159280624,0.316072973,0.041125893,-0.020058876,0.014640221,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.854711596,0,4.854711596
2328,4.515268972,0.159270629,0.315897732,0.040950625,-0.020095475,0.014639302,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.851879977,0,4.851879977
2329,4.512834535,0.159260622,0.315722442,0.040778374,-0.02013214,0.014638383,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.849050409,0,4.849050409
2330,4.510418736,0.159250614,0.315550204,0.040609025,-0.020168285,0.014637463,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.846245949,0,4.846245949
2331,4.508002157,0.159245974,0.315377846,0.040442462,-0.020202704,0.014637036,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.843450965,0,4.843450965
2332,4.505594323,0.159235947,0.315208703,0.040278902,-0.020238255,0.014636115,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.840663926,0,4.840663926
2333,4.503195538,0.159225914,0.315039484,0.040117858,-0.020273927,0.014635192,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.83788825,0,4.83788825
2334,4.500795888,0.159215876,0.314873398,0.039959528,-0.020308919,0.01463427,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.835118232,0,4.835118232
2335,4.4984054,0.159205832,0.314707244,0.039803704,-0.020343974,0.014633347,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.832359746,0,4.832359746
2336,4.496023687,0.159195778,0.314544173,0.039650469,-0.020378429,0.014632422,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.829616293,0,4.829616293
2337,4.493651054,0.15918573,0.314381058,0.039499706,-0.020412919,0.014631499,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.82688432,0,4.82688432
2338,4.49128746,0.15918105,0.314217823,0.039351463,-0.020445762,0.014631069,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.824171296,0,4.824171296
2339,4.488923026,0.159170983,0.314057785,0.039205504,-0.020479709,0.014630143,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.821455926,0,4.821455926
2340,4.486567498,0.159160903,0.313900809,0.039061861,-0.020513004,0.014629217,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.818755475,0,4.818755475
2341,4.484211377,0.159150835,0.313740729,0.038920424,-0.020546986,0.014628292,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.816052862,0,4.816052862
2342,4.48187388,0.159140741,0.31358682,0.038781248,-0.020579654,0.014627364,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.81337859,0,4.81337859
2343,4.479535803,0.159130657,0.31342976,0.038644206,-0.020613102,0.014626437,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.810701953,0,4.810701953
2344,4.477206611,0.15912056,0.313275802,0.038509386,-0.020645815,0.014625509,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.808040245,0,4.808040245
2345,4.474876598,0.159110466,0.313121815,0.038376527,-0.020678626,0.014624581,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.805379553,0,4.805379553
2346,4.472555733,0.159100355,0.312970915,0.038245725,-0.020710663,0.014623652,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.80273391,0,4.80273391
2347,4.470243971,0.159090253,0.312819997,0.038116924,-0.020742828,0.014622723,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.800099233,0,4.800099233
2348,4.467941325,0.159080124,0.312672152,0.037989982,-0.020774287,0.014621792,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.797479281,0,4.797479281
2349,4.465637675,0.159070011,0.312524279,0.037865107,-0.020805807,0.014620863,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.79486032,0,4.79486032
2350,4.463343349,0.159059887,0.312376388,0.03774198,-0.020837329,0.014619932,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.792252401,0,4.792252401
2351,4.46105796,0.159049753,0.312231579,0.037620674,-0.020868176,0.014619001,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.789658983,0,4.789658983
2352,4.458771878,0.159034242,0.312086851,0.037501107,-0.020900758,0.014617575,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.787059088,0,4.787059088
2353,4.456494845,0.159024091,0.311945128,0.037383295,-0.02093097,0.014616642,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.784481224,0,4.784481224
2354,4.454217125,0.159013938,0.311803369,0.037267226,-0.02096113,0.014615709,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.781904429,0,4.781904429
2355,4.451948512,0.159003792,0.311661586,0.037152955,-0.020991334,0.014614776,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.77933848,0,4.77933848
2356,4.449689068,0.158993637,0.311522887,0.037040197,-0.021020819,0.014613843,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.776787005,0,4.776787005
2357,4.447428747,0.15898347,0.311384169,0.036929028,-0.021050324,0.014612908,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.774236191,0,4.774236191
2358,4.445177704,0.158973311,0.311245435,0.036819381,-0.021079865,0.014611974,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.771696133,0,4.771696133
2359,4.442935751,0.158957751,0.311109895,0.036711363,-0.021110427,0.014610544,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.769163071,0,4.769163071
2360,4.440693084,0.158947573,0.310974227,0.036604858,-0.021139247,0.014609609,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.766638296,0,4.766638296
2361,4.438449655,0.158937385,0.310841665,0.036499923,-0.021167387,0.014608672,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.764118105,0,4.764118105
2362,4.436225292,0.158927202,0.310709052,0.036396313,-0.021195504,0.014607736,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.761618284,0,4.761618284
2363,4.434000377,0.158911628,0.310576537,0.036294179,-0.021225388,0.014606305,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.75911183,0,4.75911183
2364,4.431774359,0.158901426,0.310447029,0.036193419,-0.021252791,0.014605367,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.756617002,0,4.756617002
2365,4.429557809,0.15889124,0.310314381,0.036094015,-0.021280893,0.014604431,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.754129175,0,4.754129175
2366,4.427350398,0.158881017,0.310187923,0.035996051,-0.021307596,0.014603491,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.751659476,0,4.751659476
2367,4.425142288,0.158865439,0.310058452,0.035899324,-0.021336682,0.01460206,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.749179073,0,4.749179073
2368,4.422943425,0.158855224,0.309931962,0.03580389,-0.021363341,0.014601121,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.746720473,0,4.746720473
2369,4.420743828,0.158844993,0.309808564,0.035709706,-0.021389319,0.01460018,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.744266144,0,4.744266144
2370,4.418553378,0.158829935,0.30968214,0.035616782,-0.021417554,0.014598796,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.74181167,0,4.74181167
2371,4.416372295,0.158817555,0.309558735,0.035525053,-0.021444143,0.014597658,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.739375345,0,4.739375345
2372,4.414190287,0.158805159,0.309438448,0.035434712,-0.021470084,0.014596519,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.736943234,0,4.736943234
2373,4.412007901,0.158792772,0.309315032,0.035345374,-0.021496651,0.01459538,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.734508001,0,4.734508001
2374,4.409834542,0.158780378,0.309194723,0.035257194,-0.021522525,0.014594241,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.732086745,0,4.732086745
2375,4.407670467,0.158767448,0.30907438,0.035170147,-0.021548515,0.014593053,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.729675172,0,4.729675172
2376,4.40550568,0.158754495,0.308957156,0.035084225,-0.021573838,0.014591862,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.727267774,0,4.727267774
2377,4.403340277,0.158741548,0.308839931,0.034999424,-0.021599066,0.014590672,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.724860978,0,4.724860978
2378,4.401184222,0.158728607,0.308722662,0.034915761,-0.021624284,0.014589483,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.722464643,0,4.722464643
2379,4.399037176,0.158715644,0.308608478,0.034833033,-0.021648763,0.014588291,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.720082051,0,4.720082051
2380,4.396889626,0.158702138,0.308494311,0.034751337,-0.021673451,0.01458705,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.717699203,0,4.717699203
2381,4.394751343,0.158688643,0.308380141,0.034670732,-0.021698058,0.014585809,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.715326802,0,4.715326802
2382,4.392612359,0.15867514,0.308265907,0.034591047,-0.021722665,0.014584568,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.71295455,0,4.71295455
2383,4.39047288,0.158661635,0.308154825,0.034512435,-0.021746482,0.014583327,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.710586813,0,4.710586813
2384,4.38834248,0.158648107,0.308043701,0.034434768,-0.021770273,0.014582083,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.708229059,0,4.708229059
2385,4.386221674,0.158634059,0.307932567,0.034357979,-0.021794172,0.014580792,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.705881091,0,4.705881091
2386,4.384099878,0.158619998,0.307824564,0.034282124,-0.021817422,0.0145795,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.703536833,0,4.703536833
2387,4.381987586,0.15860593,0.307716525,0.034207231,-0.021840565,0.014578207,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.701203107,0,4.701203107
2388,4.379874506,0.158591863,0.307608471,0.034133177,-0.021863711,0.014576914,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.698869412,0,4.698869412
2389,4.377760846,0.158577791,0.307503524,0.034060165,-0.021886066,0.01457562,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.696540072,0,4.696540072
2390,4.375656654,0.15856317,0.307398569,0.03398787,-0.021908645,0.014574277,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.694220087,0,4.694220087
2391,4.373551679,0.15854855,0.307293615,0.033916478,-0.021931087,0.014572933,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.691900359,0,4.691900359
2392,4.371455979,0.15853394,0.307188626,0.033845861,-0.021953513,0.01457159,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.689590673,0,4.689590673
2393,4.36935976,0.158519305,0.307086761,0.033776126,-0.021975157,0.014570245,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.687285232,0,4.687285232
2394,4.36727303,0.158504131,0.30698488,0.033707148,-0.021996973,0.01456885,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.68498926,0,4.68498926
2395,4.365185478,0.158488963,0.306882985,0.033639124,-0.022018712,0.014567456,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.682693485,0,4.682693485
2396,4.363107177,0.158473775,0.306784196,0.033571722,-0.022039739,0.01456606,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.680411383,0,4.680411383
2397,4.361028458,0.158458069,0.306682286,0.033505148,-0.022061569,0.014564616,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.6781252,0,4.6781252
2398,4.358949033,0.158442873,0.306586599,0.033439276,-0.022081752,0.014563219,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.675847441,0,4.675847441
2399,4.356879066,0.158427148,0.306487805,0.033374204,-0.022102797,0.014561774,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.673575392,0,4.673575392
2400,4.354808387,0.158410885,0.306388991,0.033309969,-0.022123928,0.014560279,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.671302776,0,4.671302776
2401,4.352747137,0.158395149,0.306293241,0.033246294,-0.02214413,0.014558833,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.669044717,0,4.669044717
2402,4.350685281,0.15837887,0.306197528,0.033183388,-0.022164455,0.014557337,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.666786142,0,4.666786142
2403,4.348622774,0.158362584,0.306104934,0.033121183,-0.022184043,0.01455584,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.664531464,0,4.664531464
2404,4.346569699,0.158345767,0.306009192,0.033059608,-0.022204425,0.014554294,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.662282327,0,4.662282327
2405,4.344516029,0.158329475,0.305916566,0.032998763,-0.022223862,0.014552796,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.660037959,0,4.660037959
2406,4.342471705,0.158312116,0.305823912,0.032938678,-0.022243599,0.014551201,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.657802205,0,4.657802205
2407,4.340426841,0.158295267,0.305734408,0.032879154,-0.022262436,0.014549652,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.655571079,0,4.655571079
2408,4.33839138,0.158277902,0.305641732,0.032820275,-0.02228208,0.014548056,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.653345457,0,4.653345457
2409,4.336345328,0.158260521,0.305552203,0.032761973,-0.022300887,0.014546459,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.651113788,0,4.651113788
2410,4.334318749,0.1582426,0.305462648,0.032704359,-0.022319863,0.014544811,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.648901497,0,4.648901497
2411,4.332281322,0.158225205,0.305376215,0.032647447,-0.022337904,0.014543213,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.646683691,0,4.646683691
2412,4.330253569,0.158206749,0.305286676,0.032591052,-0.022356959,0.014541516,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.644470796,0,4.644470796
2413,4.328225134,0.158188811,0.305200208,0.032535249,-0.022375035,0.014539867,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.642262427,0,4.642262427
2414,4.326206235,0.158170336,0.305113758,0.032480032,-0.022393166,0.014538169,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.640063556,0,4.640063556
2415,4.324186659,0.158151313,0.305030424,0.032425399,-0.022410767,0.014536421,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.637867642,0,4.637867642
2416,4.322166546,0.158132303,0.304943958,0.032371275,-0.022429,0.014534674,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.635667948,0,4.635667948
2417,4.320155785,0.158113273,0.304860611,0.032317868,-0.022446455,0.014532924,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.6334822,0,4.6334822
2418,4.318144499,0.158093715,0.304777246,0.032264908,-0.02246397,0.014531127,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.631295717,0,4.631295717
2419,4.316132738,0.158074139,0.304693932,0.032212507,-0.022481454,0.014529327,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.629109382,0,4.629109382
2420,4.314130292,0.158054025,0.304613652,0.032160638,-0.02249835,0.014527479,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.626935927,0,4.626935927
2421,4.312127375,0.158033906,0.304533431,0.032109292,-0.022515119,0.014525629,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.624762707,0,4.624762707
2422,4.310123829,0.158013264,0.304450056,0.032058475,-0.022532747,0.014523732,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.622584802,0,4.622584802
2423,4.308119671,0.157992594,0.304372949,0.032008325,-0.022548862,0.014521832,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.620414703,0,4.620414703
2424,4.306124985,0.157971932,0.304292682,0.031958515,-0.022565558,0.014519933,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.618250682,0,4.618250682
2425,4.304139841,0.157951796,0.304215517,0.031909211,-0.022581376,0.014518082,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.616101264,0,4.616101264
2426,4.302144227,0.157933295,0.304135206,0.031860397,-0.022597257,0.014516382,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.613940442,0,4.613940442
2427,4.300167963,0.157916391,0.304057933,0.031812065,-0.022611913,0.014514828,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.61180546,0,4.61180546
2428,4.298191302,0.157900014,0.303983782,0.031764306,-0.022625618,0.014513323,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.609675303,0,4.609675303
2429,4.296213924,0.157885266,0.303906475,0.031716927,-0.022639524,0.014511967,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.607543227,0,4.607543227
2430,4.294236147,0.157871584,0.303832263,0.03167001,-0.022652231,0.01451071,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.605416676,0,4.605416676
2431,4.292277953,0.157858437,0.303757998,0.031623607,-0.022664835,0.014509501,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.603310853,0,4.603310853
2432,4.290309036,0.157846366,0.303683743,0.031577589,-0.022677006,0.014508392,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.601196311,0,4.601196311
2433,4.288349692,0.157834841,0.30360943,0.031532022,-0.022688959,0.014507332,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.59909255,0,4.59909255
2434,4.286399828,0.157824386,0.303535081,0.031486992,-0.022700562,0.014506371,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.597000289,0,4.597000289
2435,4.284449427,0.157813922,0.303463866,0.031442348,-0.022711412,0.01450541,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.594911753,0,4.594911753
2436,4.282498535,0.157803997,0.303392653,0.03139808,-0.022722099,0.014504497,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.592823855,0,4.592823855
2437,4.280557186,0.157794606,0.303321382,0.031354222,-0.022732492,0.014503634,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.590746731,0,4.590746731
2438,4.278625441,0.157785755,0.303250086,0.031310841,-0.022742723,0.014502821,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.588680413,0,4.588680413
2439,4.276682974,0.157777434,0.303181925,0.031267911,-0.022752033,0.014502056,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.586608459,0,4.586608459
2440,4.274760365,0.157769112,0.303113722,0.03122529,-0.022761335,0.014501291,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.584556637,0,4.584556637
2441,4.272826917,0.157761341,0.303042394,0.031183114,-0.022771109,0.014500577,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.582491425,0,4.582491425
2442,4.270913246,0.157753559,0.302974147,0.031141269,-0.022780099,0.014499861,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.580450176,0,4.580450176
2443,4.268988905,0.157746301,0.302909052,0.031099875,-0.022788209,0.014499194,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.578403311,0,4.578403311
2444,4.267074134,0.157739054,0.302840812,0.031058802,-0.022796975,0.014498528,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.576362546,0,4.576362546
2445,4.265168955,0.157731793,0.302775664,0.031018209,-0.022804973,0.014497861,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.574335702,0,4.574335702
2446,4.263253146,0.157725072,0.302710514,0.030977944,-0.022812838,0.014497243,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.572299274,0,4.572299274
2447,4.261357094,0.157718352,0.302645346,0.030937992,-0.022820567,0.014496625,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.570283035,0,4.570283035
2448,4.259450463,0.157711625,0.30258017,0.03089845,-0.022828254,0.014496007,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.568256654,0,4.568256654
2449,4.257563603,0.157705453,0.302514958,0.030859214,-0.02283575,0.01449544,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.566251111,0,4.566251111
2450,4.255665965,0.157698713,0.302452881,0.030820485,-0.022842649,0.01449482,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.564238409,0,4.564238409
2451,4.253778034,0.157692535,0.302387664,0.030781996,-0.022850047,0.014494252,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.562232626,0,4.562232626
2452,4.251899626,0.157686338,0.302325556,0.030743803,-0.022856669,0.014493683,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.560240529,0,4.560240529
2453,4.250010582,0.157680147,0.302263464,0.030705997,-0.022863236,0.014493114,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.55823826,0,4.55823826
2454,4.248141458,0.157674477,0.302204461,0.030668474,-0.022868914,0.014492593,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.556260742,0,4.556260742
2455,4.246261589,0.157668277,0.302142329,0.030631337,-0.022875406,0.014492023,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.554268342,0,4.554268342
2456,4.244391456,0.157662623,0.302080172,0.030594619,-0.022881648,0.014491503,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.552286917,0,4.552286917
2457,4.24253087,0.157656415,0.302021144,0.030558073,-0.022887298,0.014490933,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.550318329,0,4.550318329
2458,4.240669944,0.157650748,0.301962103,0.030521892,-0.022892762,0.014490412,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.548350529,0,4.548350529
